typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20200101,2020,52,2020,156,,,M,,0,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,2747871346.528,True,8,,2747828907.0,False,2747871346.528,True,0.0,False,853357539.0,0.0,853357539.0,6,False,True,Lithium,253090,2020
C,A,20200101,2020,52,2020,156,,,X,,0,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,1140032694.741,True,8,,1140032576.0,False,1140032694.741,True,0.0,False,0.0,115212384.0,115212384.0,6,False,True,Lithium,253090,2020
C,A,20210101,2021,52,2021,156,,,M,,0,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,-1,,0.0,False,8,,3577463300.0,False,,False,0.0,False,1724089470.0,,1724089470.0,0,False,True,Lithium,253090,2021
C,A,20210101,2021,52,2021,156,,,X,,0,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,1243653933.0,False,8,,1243653933.0,False,1243653933.0,False,0.0,False,,142051281.0,142051281.0,0,False,True,Lithium,253090,2021
C,A,20220101,2022,52,2022,156,,,M,,0,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,4290269463.584,True,8,,4290265938.0,False,4290269463.584,True,0.0,False,9181480191.0,,9181480191.0,6,False,True,Lithium,253090,2022
C,A,20220101,2022,52,2022,156,,,X,,0,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,1125918780.947,True,-1,,0.0,False,1125918780.947,True,0.0,False,,180641837.0,180641837.0,6,False,True,Lithium,253090,2022
C,A,20230101,2023,52,2023,156,,,M,,0,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,6547106154.469,True,8,,6547104605.0,False,6547106154.469,True,0.0,False,15498717151.0,,15498717151.0,6,False,True,Lithium,253090,2023
C,A,20230101,2023,52,2023,156,,,X,,0,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,996656282.24,True,8,,996656165.0,False,996656282.24,True,0.0,False,,144516816.0,144516816.0,6,False,True,Lithium,253090,2023
C,A,20240101,2024,52,2024,156,,,M,,0,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,8168639874.894,True,8,,8168635291.0,False,8168639874.894,True,0.0,False,5199965848.0,,5199965848.0,6,False,True,Lithium,253090,2024
C,A,20240101,2024,52,2024,156,,,X,,0,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,777162570.576,True,8,,777133198.0,False,777162570.576,True,0.0,False,,124594404.0,124594404.0,6,False,True,Lithium,253090,2024
C,A,20200101,2020,52,2020,156,,,M,,842,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,75328080.0,False,8,,75328080.0,False,75328080.0,False,0.0,False,121611174.0,0.0,121611174.0,0,True,False,Lithium,253090,2020
C,A,20200101,2020,52,2020,156,,,X,,842,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,21029638.0,False,8,,21029638.0,False,21029638.0,False,0.0,False,0.0,7785524.0,7785524.0,0,True,False,Lithium,253090,2020
C,A,20210101,2021,52,2021,156,,,M,,842,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,80242021.0,False,8,,80242021.0,False,80242021.0,False,0.0,False,316308240.0,,316308240.0,0,True,False,Lithium,253090,2021
C,A,20210101,2021,52,2021,156,,,X,,842,,,0,,,H5,HS,True,253090,,,,C00,,0,0,,8,,18580139.0,False,8,,18580139.0,False,18580139.0,False,0.0,False,,8482198.0,8482198.0,0,True,False,Lithium,253090,2021
C,A,20220101,2022,52,2022,156,,,M,,842,,,0,,,H6,HS,True,253090,,,,C00,,0,0,,8,,79865941.0,False,8,,79865941.0,False,79865941.0,False,0.0,False,566371617.0,,566371617.0,0,True,False,Lithium,253090,2022
