typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20220101,2022,52,2022,156,,,X,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,2034858.0,False,8,,2034858.0,False,2034858.0,False,0.0,False,,28995092.0,28995092.0,0,False,True,Nickel,7501,2022
C,A,20230101,2023,52,2023,156,,,M,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,1623304626.0,False,8,,1623304626.0,False,1623304626.0,False,0.0,False,7657464052.0,,7657464052.0,0,False,True,Nickel,7501,2023
C,A,20230101,2023,52,2023,156,,,X,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,970124.0,False,8,,970124.0,False,970124.0,False,0.0,False,,3417358.0,3417358.0,0,False,True,Nickel,7501,2023
C,A,20240101,2024,52,2024,156,,,M,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,1848158398.0,False,8,,1848158398.0,False,1848158398.0,False,0.0,False,7606656689.0,,7606656689.0,0,False,True,Nickel,7501,2024
C,A,20240101,2024,52,2024,156,,,X,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,1843362.0,False,8,,1843362.0,False,1843362.0,False,0.0,False,,5089983.0,5089983.0,0,False,True,Nickel,7501,2024
C,A,20200101,2020,52,2020,842,,,M,,0,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,534651.0,False,8,,534651.0,False,476010.0,False,0.0,False,7752368.0,0.0,7752368.0,0,False,True,Nickel,7501,2020
C,A,20200101,2020,52,2020,842,,,X,,0,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,881100.0,False,8,,881100.0,False,881100.0,False,0.0,False,0.0,8451129.0,8451129.0,0,False,True,Nickel,7501,2020
C,A,20210101,2021,52,2021,842,,,M,,0,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,400343.0,False,8,,400343.0,False,392481.0,False,0.0,False,4455989.0,0.0,4455989.0,0,False,True,Nickel,7501,2021
C,A,20210101,2021,52,2021,842,,,X,,0,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,2547394.0,False,8,,2547394.0,False,2547394.0,False,0.0,False,0.0,11668908.0,11668908.0,0,False,True,Nickel,7501,2021
C,A,20220101,2022,52,2022,842,,,M,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,909283.0,False,8,,909283.0,False,892954.0,False,0.0,False,12791412.0,11632958.0,12791412.0,0,False,True,Nickel,7501,2022
C,A,20220101,2022,52,2022,842,,,X,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,1791695.0,False,8,,1791695.0,False,1791695.0,False,0.0,False,,8470408.0,8470408.0,0,False,True,Nickel,7501,2022
C,A,20230101,2023,52,2023,842,,,M,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,395050.0,False,8,,395050.0,False,374095.0,False,0.0,False,6225452.0,6081248.0,6225452.0,0,False,True,Nickel,7501,2023
C,A,20230101,2023,52,2023,842,,,X,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,3365429.0,False,8,,3365429.0,False,3365429.0,False,0.0,False,,13112049.0,13112049.0,0,False,True,Nickel,7501,2023
C,A,20240101,2024,52,2024,842,,,M,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,3647814.0,False,8,,3647814.0,False,3647814.0,False,0.0,False,21752426.0,21676546.0,21752426.0,0,False,True,Nickel,7501,2024
C,A,20240101,2024,52,2024,842,,,X,,0,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,8919677.0,False,8,,8919677.0,False,8919677.0,False,0.0,False,,26388495.0,26388495.0,0,False,True,Nickel,7501,2024
C,A,20220101,2022,52,2022,156,,,M,,842,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,33.115,True,-1,,0.0,False,33.115,True,0.0,False,444.0,,444.0,6,False,True,Nickel,7501,2022
C,A,20210101,2021,52,2021,360,,,M,,156,,,0,,,H5,HS,True,7501,,,,C00,,0,9100,,8,,3.0,False,8,,3.0,False,3.0,False,0.0,False,95.0,,95.0,0,False,True,Nickel,7501,2021
C,A,20210101,2021,52,2021,360,,,M,,156,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,3.0,False,8,,3.0,False,3.0,False,0.0,False,95.0,,95.0,0,False,True,Nickel,7501,2021
C,A,20210101,2021,52,2021,360,,,X,,156,,,0,,,H5,HS,True,7501,,,,C00,,0,1000,,8,,82316660.0,False,8,,82316660.0,False,82316660.0,False,0.0,False,,311454401.5,311454401.5,0,False,True,Nickel,7501,2021
C,A,20210101,2021,52,2021,360,,,X,,156,,,0,,,H5,HS,True,7501,,,,C00,,0,0,,8,,82316660.0,False,8,,82316660.0,False,82316660.0,False,0.0,False,,311454401.5,311454401.5,0,False,True,Nickel,7501,2021
C,A,20220101,2022,52,2022,360,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,1000,,8,,625.0,False,8,,625.0,False,625.0,False,0.0,False,235084.0,,235084.0,0,False,True,Nickel,7501,2022
C,A,20220101,2022,52,2022,360,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,625.0,False,8,,625.0,False,625.0,False,0.0,False,235084.0,,235084.0,0,False,True,Nickel,7501,2022
C,A,20220101,2022,52,2022,360,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,1000,,8,,658912000.0,False,8,,658912000.0,False,658912000.0,False,0.0,False,,4451181697.461,4451181697.461,0,False,True,Nickel,7501,2022
C,A,20220101,2022,52,2022,360,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,658912000.0,False,8,,658912000.0,False,658912000.0,False,0.0,False,,4451181697.461,4451181697.461,0,False,True,Nickel,7501,2022
C,A,20230101,2023,52,2023,360,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,1000,,8,,15.0,False,8,,15.0,False,15.0,False,0.0,False,2763.0,,2763.0,0,False,True,Nickel,7501,2023
C,A,20230101,2023,52,2023,360,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,15.0,False,8,,15.0,False,15.0,False,0.0,False,2763.0,,2763.0,0,False,True,Nickel,7501,2023
C,A,20230101,2023,52,2023,360,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,9100,,8,,23.5,False,8,,23.5,False,23.5,False,0.0,False,,220.5,220.5,0,False,True,Nickel,7501,2023
C,A,20230101,2023,52,2023,360,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,1000,,8,,1114517160.0,False,8,,1114517160.0,False,1114517160.0,False,0.0,False,,4918499237.356,4918499237.356,0,False,True,Nickel,7501,2023
C,A,20230101,2023,52,2023,360,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,1114517183.5,False,8,,1114517183.5,False,1114517183.5,False,0.0,False,,4918499457.856,4918499457.856,0,False,True,Nickel,7501,2023
C,A,20240101,2024,52,2024,360,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,1000,,8,,89.0,False,8,,89.0,False,89.0,False,0.0,False,713.0,,713.0,0,False,True,Nickel,7501,2024
C,A,20240101,2024,52,2024,360,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,90.0,False,8,,90.0,False,90.0,False,0.0,False,791.0,,791.0,0,False,True,Nickel,7501,2024
C,A,20240101,2024,52,2024,360,,,M,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,9100,,8,,1.0,False,8,,1.0,False,1.0,False,0.0,False,78.0,,78.0,0,False,True,Nickel,7501,2024
C,A,20240101,2024,52,2024,360,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,9100,,8,,46.0,False,8,,46.0,False,46.0,False,0.0,False,,47.0,47.0,0,False,True,Nickel,7501,2024
C,A,20240101,2024,52,2024,360,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,1000,,8,,1754185000.0,False,8,,1754185000.0,False,1754185000.0,False,0.0,False,,5879732363.43,5879732363.43,0,False,True,Nickel,7501,2024
C,A,20240101,2024,52,2024,360,,,X,,156,,,0,,,H6,HS,True,7501,,,,C00,,0,0,,8,,1754185046.0,False,8,,1754185046.0,False,1754185046.0,False,0.0,False,,5879732410.43,5879732410.43,0,False,True,Nickel,7501,2024
